city_name,record_date,AVERAGE_CONFIDENCE,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,AVERAGE_RAIN
Braga,2018-08-13 21:00:00,0.86,Low,40.3,4.0,64.4,16.0,1017.0,93.0,4.0,0.0,0.0
Braga,2018-08-13 20:00:00,0.91,Low,40.4,4.6,63.4,18.0,1017.0,88.0,4.0,0.0,0.0
Braga,2018-08-13 19:00:00,0.91,Very_High,40.3,42.1,64.4,19.0,1017.0,82.0,6.0,0.0,0.0
Braga,2018-08-13 18:00:00,0.91,Very_High,40.4,73.0,63.4,19.0,1017.0,82.0,6.0,0.0,0.0
Braga,2018-08-13 16:00:00,0.88,Very_High,40.4,46.8,63.4,21.0,1018.0,73.0,6.0,0.0,0.0
Braga,2018-08-13 15:00:00,0.89,Very_High,40.4,38.4,63.4,20.0,1018.0,77.0,5.0,20.0,0.0
Braga,2018-08-13 14:00:00,0.87,High,40.4,18.2,63.4,20.0,1018.0,77.0,5.0,20.0,0.0
Braga,2018-08-13 07:00:00,0.77,Low,40.5,4.5,66.8,15.0,1017.0,93.0,2.0,75.0,0.0
Braga,2018-08-13 05:00:00,0.65,None,44.8,0.0,55.1,15.0,1017.0,93.0,2.0,0.0,0.0
Braga,2018-08-13 04:00:00,0.54,None,40.9,0.0,56.3,15.0,1017.0,100.0,1.0,0.0,0.0
Braga,2018-08-13 03:00:00,0.61,None,44.5,0.0,54.6,16.0,1017.0,93.0,2.0,20.0,0.0
Braga,2018-08-13 02:00:00,0.56,None,45.1,0.0,59.2,16.0,1017.0,100.0,2.0,20.0,0.0
Braga,2018-08-13 01:00:00,0.65,None,41.9,0.0,61.8,17.0,1017.0,100.0,3.0,75.0,0.0
Braga,2018-08-13 00:00:00,0.78,Low,40.3,2.4,66.4,17.0,1018.0,100.0,3.0,75.0,0.0
Braga,2018-08-12 23:00:00,0.83,None,38.0,0.0,61.6,18.0,1017.0,93.0,2.0,75.0,0.0
Braga,2018-08-12 22:00:00,0.84,Low,40.4,1.6,65.7,18.0,1018.0,100.0,3.0,75.0,0.0
Braga,2018-08-12 21:00:00,0.87,None,40.1,0.0,64.0,18.0,1017.0,100.0,2.0,75.0,0.0
Braga,2018-08-12 19:00:00,0.88,High,40.0,23.7,65.1,19.0,1017.0,93.0,1.0,90.0,0.0
Braga,2018-08-12 18:00:00,0.86,Medium,38.7,8.4,64.3,19.0,1017.0,93.0,1.0,75.0,0.0
Braga,2018-08-12 17:00:00,0.88,High,40.4,10.5,63.4,20.0,1018.0,88.0,2.0,75.0,0.0
Braga,2018-08-12 16:00:00,0.89,Medium,40.4,6.0,65.2,21.0,1018.0,83.0,2.0,75.0,0.0
Braga,2018-08-12 15:00:00,0.89,Low,38.7,3.0,67.1,20.0,1018.0,88.0,2.0,75.0,0.0
Braga,2018-08-12 14:00:00,0.85,None,41.0,0.0,64.2,18.0,1018.0,93.0,3.0,75.0,0.0
Braga,2018-08-12 13:00:00,0.88,Medium,39.3,4.7,66.3,19.0,1019.0,88.0,4.0,75.0,0.0
Braga,2018-08-12 12:00:00,0.88,Low,40.6,0.8,67.1,20.0,1019.0,88.0,5.0,75.0,0.0
Braga,2018-08-12 11:00:00,0.88,Low,39.2,3.1,62.5,21.0,1019.0,77.0,4.0,40.0,0.0
Braga,2018-08-12 10:00:00,0.89,Low,40.3,0.6,68.0,19.0,1018.0,82.0,2.0,20.0,0.0
Braga,2018-08-12 08:00:00,0.71,None,40.3,0.0,66.4,15.0,1018.0,100.0,1.0,90.0,0.0
Braga,2018-08-12 07:00:00,0.65,None,41.0,0.0,62.6,15.0,1018.0,100.0,0.0,90.0,0.0
Braga,2018-08-12 06:00:00,0.72,None,43.5,0.0,51.3,15.0,1018.0,100.0,0.0,90.0,0.0
Braga,2018-08-12 05:00:00,0.64,None,40.1,0.0,70.4,15.0,1017.0,100.0,1.0,90.0,0.0
Braga,2018-08-12 04:00:00,0.64,None,40.4,0.0,63.4,16.0,1018.0,93.0,0.0,90.0,0.0
Braga,2018-08-12 03:00:00,0.64,None,40.5,0.0,64.6,16.0,1018.0,93.0,0.0,75.0,0.0
Braga,2018-08-12 01:00:00,0.79,Low,40.3,3.4,64.4,16.0,1018.0,93.0,1.0,20.0,0.0
Braga,2018-08-12 00:00:00,0.83,Low,40.5,3.7,67.9,16.0,1019.0,93.0,3.0,0.0,0.0
Braga,2018-08-11 23:00:00,0.85,Medium,40.1,7.9,67.7,16.0,1019.0,93.0,3.0,0.0,0.0
Braga,2018-08-11 22:00:00,0.86,Low,38.0,0.7,61.6,17.0,1019.0,88.0,3.0,0.0,0.0
Braga,2018-08-11 21:00:00,0.89,Low,40.4,1.8,63.4,17.0,1019.0,93.0,3.0,0.0,0.0
Braga,2018-08-11 18:00:00,0.84,Medium,38.6,11.1,62.1,21.0,1019.0,73.0,4.0,0.0,0.0
Braga,2018-08-11 17:00:00,0.86,Low,40.4,14.5,63.4,21.0,1019.0,73.0,4.0,0.0,0.0
Braga,2018-08-11 16:00:00,0.84,Low,40.4,10.1,64.7,22.0,1019.0,68.0,4.0,0.0,0.0
Braga,2018-08-11 15:00:00,0.84,Low,39.0,3.7,66.1,23.0,1019.0,64.0,4.0,0.0,0.0
Braga,2018-08-11 14:00:00,0.89,Low,39.9,0.2,64.4,23.0,1020.0,64.0,4.0,0.0,0.0
Braga,2018-08-11 12:00:00,0.85,Medium,40.4,2.3,63.4,23.0,1020.0,64.0,2.0,0.0,0.0
Braga,2018-08-11 11:00:00,0.87,Low,39.9,6.1,64.4,23.0,1020.0,69.0,2.0,0.0,0.0
Braga,2018-08-11 09:00:00,0.82,Medium,40.4,7.9,65.7,20.0,1021.0,77.0,2.0,0.0,0.0
Braga,2018-08-11 08:00:00,0.8,Low,41.8,1.1,57.9,18.0,1020.0,82.0,1.0,0.0,0.0
Braga,2018-08-11 07:00:00,0.73,Low,42.1,1.1,62.0,15.0,1021.0,93.0,1.0,0.0,0.0
Braga,2018-08-11 06:00:00,0.64,Low,43.9,11.1,52.9,13.0,1020.0,100.0,0.0,0.0,0.0
Braga,2018-08-11 04:00:00,0.59,None,42.2,0.0,60.6,12.0,1020.0,100.0,0.0,20.0,0.0
Braga,2018-08-11 02:00:00,0.72,None,41.0,0.0,60.7,13.0,1020.0,100.0,0.0,0.0,0.0
Braga,2018-08-11 01:00:00,0.73,Low,40.4,0.2,65.2,14.0,1021.0,93.0,0.0,0.0,0.0
Braga,2018-08-11 00:00:00,0.83,Low,40.4,8.8,63.4,14.0,1021.0,100.0,0.0,0.0,0.0
Braga,2018-08-10 23:00:00,0.82,High,40.4,19.5,65.2,15.0,1021.0,93.0,0.0,0.0,0.0
Braga,2018-08-10 22:00:00,0.86,Low,39.2,0.9,62.5,15.0,1021.0,93.0,0.0,0.0,0.0
Braga,2018-08-10 21:00:00,0.9,Medium,40.4,3.4,65.7,17.0,1020.0,82.0,3.0,0.0,0.0
Braga,2018-08-10 20:00:00,0.91,Low,40.4,0.8,63.4,17.0,1020.0,82.0,3.0,0.0,0.0
Braga,2018-08-10 19:00:00,0.88,Very_High,40.3,58.5,64.4,20.0,1020.0,68.0,5.0,0.0,0.0
Braga,2018-08-10 18:00:00,0.92,Very_High,39.2,159.4,62.5,22.0,1021.0,64.0,6.0,0.0,0.0
Braga,2018-08-10 16:00:00,0.9,Very_High,39.0,151.3,63.5,22.0,1021.0,64.0,5.0,0.0,0.0
Braga,2018-08-10 15:00:00,0.9,High,39.2,24.9,62.5,23.0,1021.0,56.0,5.0,0.0,0.0
Braga,2018-08-10 14:00:00,0.88,High,40.4,19.0,63.4,23.0,1021.0,53.0,5.0,0.0,0.0
Braga,2018-08-10 13:00:00,0.85,Medium,39.2,12.4,65.0,23.0,1022.0,56.0,5.0,0.0,0.0
Braga,2018-08-10 12:00:00,0.86,High,40.1,37.0,66.5,22.0,1022.0,60.0,4.0,0.0,0.0
Braga,2018-08-10 11:00:00,0.9,High,38.9,64.6,68.6,22.0,1022.0,60.0,5.0,0.0,0.0
Braga,2018-08-10 10:00:00,0.89,High,39.2,18.2,62.5,21.0,1022.0,64.0,2.0,0.0,0.0
Braga,2018-08-10 09:00:00,0.88,Medium,38.0,8.9,61.6,21.0,1022.0,60.0,2.0,0.0,0.0
Braga,2018-08-10 08:00:00,0.83,High,39.2,15.0,65.0,18.0,1022.0,72.0,2.0,0.0,0.0
Braga,2018-08-10 07:00:00,0.78,Medium,40.5,2.8,66.8,14.0,1022.0,87.0,0.0,0.0,0.0
Braga,2018-08-10 06:00:00,0.6,None,40.8,0.0,63.9,11.0,1021.0,93.0,1.0,0.0,0.0
Braga,2018-08-10 05:00:00,0.62,None,42.5,0.0,61.9,11.0,1021.0,93.0,2.0,0.0,0.0
Braga,2018-08-10 03:00:00,0.56,None,44.5,0.0,56.2,13.0,1022.0,87.0,2.0,0.0,0.0
Braga,2018-08-10 00:00:00,0.79,None,40.1,0.0,64.0,14.0,1022.0,87.0,2.0,0.0,0.0
Braga,2018-08-09 23:00:00,0.83,None,39.2,0.0,66.0,15.0,1022.0,87.0,2.0,0.0,0.0
Braga,2018-08-09 22:00:00,0.81,Low,40.2,18.6,68.9,16.0,1022.0,82.0,4.0,0.0,0.0
Braga,2018-08-09 20:00:00,0.81,None,39.2,0.0,65.0,17.0,1022.0,77.0,7.0,0.0,0.0
Braga,2018-08-09 18:00:00,0.86,Very_High,40.4,58.5,64.7,19.0,1021.0,63.0,7.0,0.0,0.0
Braga,2018-08-09 17:00:00,0.89,Very_High,39.2,39.3,62.5,20.0,1021.0,64.0,7.0,0.0,0.0
Braga,2018-08-09 16:00:00,0.89,High,40.4,25.5,63.4,20.0,1022.0,64.0,8.0,0.0,0.0
Braga,2018-08-09 14:00:00,0.91,High,40.4,13.8,63.4,22.0,1022.0,60.0,6.0,20.0,0.0
Braga,2018-08-09 13:00:00,0.87,Medium,39.2,11.7,63.4,21.0,1021.0,68.0,6.0,20.0,0.0
Braga,2018-08-09 12:00:00,0.85,High,39.2,13.1,66.0,21.0,1021.0,64.0,6.0,20.0,0.0
Braga,2018-08-09 10:00:00,0.91,Medium,39.1,7.2,64.4,21.0,1021.0,56.0,5.0,20.0,0.0
Braga,2018-08-09 08:00:00,0.9,Low,40.2,6.1,64.9,17.0,1021.0,77.0,5.0,0.0,0.0
Braga,2018-08-09 07:00:00,0.7,Medium,40.4,3.6,64.7,16.0,1020.0,87.0,3.0,0.0,0.0
Braga,2018-08-09 04:00:00,0.55,None,45.5,0.0,60.6,15.0,1018.0,93.0,3.0,0.0,0.0
Braga,2018-08-09 03:00:00,0.59,None,44.4,0.0,55.1,15.0,1018.0,100.0,3.0,40.0,0.0
Braga,2018-08-09 02:00:00,0.53,None,40.6,0.0,76.3,16.0,1018.0,93.0,2.0,75.0,0.0
Braga,2018-08-09 01:00:00,0.62,None,40.7,0.0,73.0,17.0,1018.0,88.0,5.0,75.0,0.0
Braga,2018-08-08 22:00:00,0.81,Low,39.6,0.5,62.9,17.0,1017.0,93.0,3.0,90.0,0.0
Braga,2018-08-08 20:00:00,0.84,Low,40.4,2.2,63.4,17.0,1016.0,82.0,2.0,40.0,0.0
Braga,2018-08-08 18:00:00,0.93,Very_High,41.8,68.3,57.9,20.0,1015.0,82.0,4.0,75.0,0.0
Braga,2018-08-08 17:00:00,0.91,Very_High,40.4,49.8,63.4,21.0,1015.0,77.0,3.0,40.0,0.0
Braga,2018-08-08 15:00:00,0.9,High,40.4,10.3,63.4,22.0,1015.0,68.0,3.0,20.0,0.0
Braga,2018-08-08 14:00:00,0.88,High,39.0,10.1,63.5,21.0,1016.0,68.0,3.0,20.0,0.0
Braga,2018-08-08 13:00:00,0.84,Medium,39.2,7.4,65.0,21.0,1016.0,73.0,4.0,20.0,0.0
Braga,2018-08-08 11:00:00,0.89,Medium,40.4,8.0,65.7,20.0,1016.0,82.0,3.0,20.0,0.0
Braga,2018-08-08 09:00:00,0.86,High,40.7,9.0,59.1,18.0,1016.0,88.0,1.0,75.0,0.0
Braga,2018-08-08 05:00:00,0.63,None,43.8,0.0,52.2,12.0,1015.0,100.0,1.0,40.0,0.0
Braga,2018-08-08 04:00:00,0.52,None,45.5,0.0,62.5,13.0,1015.0,100.0,0.0,0.0,0.0
Braga,2018-08-08 03:00:00,0.58,None,44.9,0.0,62.1,14.0,1015.0,100.0,0.0,0.0,0.0
Braga,2018-08-08 02:00:00,0.65,None,40.8,0.0,68.2,15.0,1015.0,100.0,1.0,20.0,0.0
Braga,2018-08-08 01:00:00,0.68,None,41.7,0.0,61.4,16.0,1016.0,93.0,3.0,20.0,0.0
Braga,2018-08-07 23:00:00,0.84,None,40.6,0.0,56.7,18.0,1016.0,88.0,6.0,75.0,0.0
Braga,2018-08-07 21:00:00,0.81,Low,39.0,1.1,63.5,18.0,1016.0,88.0,6.0,75.0,0.0
Braga,2018-08-07 20:00:00,0.86,Low,40.1,1.7,64.0,17.0,1016.0,93.0,6.0,40.0,0.0
Braga,2018-08-07 19:00:00,0.85,High,40.4,24.8,65.7,18.0,1016.0,88.0,7.0,20.0,0.0
Braga,2018-08-07 17:00:00,0.86,Very_High,40.4,71.5,63.4,20.0,1016.0,82.0,8.0,20.0,0.0
Braga,2018-08-07 16:00:00,0.88,Very_High,41.0,29.5,61.7,21.0,1016.0,73.0,7.0,20.0,0.0
Braga,2018-08-07 15:00:00,0.88,High,39.2,22.1,62.5,24.0,998.0,59.0,2.0,0.0,0.0
Braga,2018-08-07 14:00:00,0.89,High,40.4,13.8,63.4,24.0,998.0,59.0,2.0,0.0,0.0
Braga,2018-08-07 13:00:00,0.86,Medium,39.3,12.8,63.7,23.0,999.0,69.0,1.0,0.0,0.0
Braga,2018-08-07 12:00:00,0.87,High,39.0,16.4,63.5,22.0,1017.0,68.0,5.0,20.0,0.0
Braga,2018-08-07 09:00:00,0.86,High,37.7,12.3,62.6,20.0,1017.0,82.0,3.0,75.0,0.0
Braga,2018-08-07 06:00:00,0.69,None,43.8,0.0,52.2,18.0,1016.0,93.0,5.0,90.0,0.0
Braga,2018-08-07 05:00:00,0.61,None,44.4,0.0,57.6,18.0,1016.0,93.0,4.0,90.0,0.0
Braga,2018-08-07 04:00:00,0.56,None,43.3,0.0,60.9,18.0,1016.0,93.0,4.0,90.0,0.0
Braga,2018-08-07 03:00:00,0.54,None,39.9,0.0,75.8,18.0,1016.0,93.0,5.0,90.0,0.0
Braga,2018-08-07 01:00:00,0.64,Medium,40.4,11.4,65.2,18.0,1017.0,100.0,4.0,90.0,0.0
Braga,2018-08-06 23:00:00,0.78,None,39.2,0.0,62.5,20.0,1017.0,82.0,1.0,90.0,0.0
Braga,2018-08-06 22:00:00,0.78,None,37.3,0.0,63.4,20.0,1017.0,82.0,0.0,75.0,0.0
Braga,2018-08-06 20:00:00,0.87,Low,40.3,6.3,66.9,19.0,1016.0,88.0,1.0,20.0,0.0
Braga,2018-08-06 19:00:00,0.9,Very_High,40.4,45.6,63.4,20.0,1016.0,82.0,1.0,20.0,0.0
Braga,2018-08-06 18:00:00,0.88,Very_High,39.2,100.4,67.6,21.0,1016.0,77.0,3.0,20.0,0.0
Braga,2018-08-06 16:00:00,0.88,Very_High,40.1,29.8,64.0,21.0,1016.0,83.0,3.0,75.0,0.0
Braga,2018-08-06 14:00:00,0.88,High,40.5,31.8,67.0,21.0,1016.0,77.0,2.0,75.0,0.0
Braga,2018-08-06 13:00:00,0.9,High,40.4,21.7,63.4,21.0,1016.0,83.0,2.0,75.0,0.0
Braga,2018-08-06 11:00:00,0.9,High,40.5,15.1,68.4,20.0,1017.0,88.0,2.0,90.0,0.0
Braga,2018-08-06 10:00:00,0.87,High,38.6,15.9,65.9,19.0,1016.0,93.0,2.0,90.0,0.0
Braga,2018-08-06 09:00:00,0.9,Medium,40.4,8.3,64.7,19.0,1016.0,93.0,1.0,90.0,0.0
Braga,2018-08-06 08:00:00,0.85,Medium,40.4,6.2,63.4,18.0,1016.0,100.0,1.0,90.0,0.0
Braga,2018-08-06 07:00:00,0.8,Low,40.4,1.6,64.3,18.0,1016.0,100.0,0.0,90.0,0.0
Braga,2018-08-06 06:00:00,0.73,None,43.8,0.0,52.2,18.0,1016.0,100.0,1.0,90.0,0.0
Braga,2018-08-06 05:00:00,0.59,None,44.8,0.0,55.1,19.0,1016.0,100.0,1.0,90.0,0.0
Braga,2018-08-06 04:00:00,0.53,None,45.8,0.0,65.5,19.0,1015.0,100.0,1.0,90.0,0.0
Braga,2018-08-06 03:00:00,0.54,None,45.3,0.0,60.8,19.0,1015.0,100.0,1.0,90.0,0.0
Braga,2018-08-06 01:00:00,0.66,None,40.4,0.0,65.2,20.0,1016.0,94.0,1.0,90.0,0.0
Braga,2018-08-06 00:00:00,0.72,None,41.7,0.0,58.7,20.0,1016.0,100.0,1.0,90.0,0.0
Braga,2018-08-05 23:00:00,0.74,None,40.7,0.0,62.3,20.0,1016.0,100.0,0.0,40.0,0.0
Braga,2018-08-05 21:00:00,0.82,Medium,39.2,3.9,62.5,21.0,1016.0,94.0,0.0,0.0,0.0
Braga,2018-08-05 20:00:00,0.84,Low,41.9,1.0,60.2,23.0,1015.0,83.0,2.0,0.0,0.0
Braga,2018-08-05 19:00:00,0.85,Low,40.4,1.7,64.3,26.0,1014.0,74.0,1.0,0.0,0.0
Braga,2018-08-05 17:00:00,0.86,Low,39.6,0.9,62.9,29.0,1015.0,54.0,2.0,0.0,0.0
Braga,2018-08-05 16:00:00,0.8,Low,40.3,1.2,68.0,29.0,1015.0,62.0,1.0,0.0,0.0
Braga,2018-08-05 14:00:00,0.87,Low,39.3,7.0,65.8,28.0,1016.0,65.0,2.0,0.0,0.0
Braga,2018-08-05 13:00:00,0.83,Low,38.9,5.3,63.2,30.0,1016.0,58.0,2.0,0.0,0.0
Braga,2018-08-05 11:00:00,0.84,Low,40.3,5.1,66.4,30.0,1016.0,58.0,2.0,0.0,0.0
Braga,2018-08-05 08:00:00,0.7,Low,40.4,0.6,64.3,26.0,1016.0,69.0,1.0,0.0,0.0
Braga,2018-08-05 07:00:00,0.71,None,40.3,0.0,66.4,22.0,1016.0,88.0,0.0,0.0,0.0
Braga,2018-08-05 06:00:00,0.67,None,41.7,0.0,59.9,20.0,1015.0,94.0,0.0,0.0,0.0
Braga,2018-08-05 05:00:00,0.58,None,44.7,0.0,54.2,20.0,1015.0,94.0,0.0,0.0,0.0
Braga,2018-08-05 03:00:00,0.65,Low,43.8,2.1,52.2,21.0,1015.0,88.0,0.0,0.0,0.0
Braga,2018-08-05 02:00:00,0.67,None,42.2,0.0,60.6,20.0,1015.0,94.0,0.0,0.0,0.0
Braga,2018-08-05 01:00:00,0.72,Low,40.1,4.6,66.0,20.0,1016.0,88.0,0.0,0.0,0.0
Braga,2018-08-05 00:00:00,0.81,Low,40.1,15.1,65.0,20.0,1016.0,94.0,0.0,20.0,0.0
Braga,2018-08-04 23:00:00,0.85,Low,40.4,3.6,65.7,22.0,1016.0,83.0,0.0,20.0,0.0
Braga,2018-08-04 22:00:00,0.85,Low,40.2,3.5,65.3,23.0,1016.0,78.0,0.0,20.0,0.0
Braga,2018-08-04 21:00:00,0.84,None,40.3,0.0,64.4,22.0,1016.0,83.0,1.0,0.0,0.0
Braga,2018-08-04 20:00:00,0.77,Low,41.8,1.1,57.9,22.0,1016.0,83.0,0.0,0.0,0.0
Braga,2018-08-04 19:00:00,0.9,Low,40.6,1.0,67.1,25.0,1016.0,73.0,1.0,0.0,0.0
Braga,2018-08-04 18:00:00,0.83,Low,40.1,1.1,65.0,32.0,1016.0,52.0,2.0,0.0,0.0
Braga,2018-08-04 16:00:00,0.82,Medium,39.2,9.8,62.5,33.0,1016.0,49.0,3.0,0.0,0.0
Braga,2018-08-04 14:00:00,0.8,Low,39.3,3.9,66.3,33.0,1017.0,49.0,3.0,0.0,0.0
Braga,2018-08-04 13:00:00,0.8,Low,39.4,1.1,59.0,31.0,1017.0,55.0,3.0,0.0,0.0
Braga,2018-08-04 12:00:00,0.88,Medium,40.0,3.1,69.0,34.0,1017.0,49.0,2.0,0.0,0.0
Braga,2018-08-04 10:00:00,0.89,Medium,40.1,6.3,64.0,33.0,1017.0,52.0,1.0,0.0,0.0
Braga,2018-08-04 09:00:00,0.84,Medium,39.9,7.1,62.1,32.0,1017.0,55.0,1.0,0.0,0.0
Braga,2018-08-04 08:00:00,0.76,Low,40.5,1.0,69.7,27.0,1017.0,69.0,1.0,0.0,0.0
Braga,2018-08-04 05:00:00,0.62,Low,44.8,2.9,55.1,22.0,1016.0,88.0,1.0,0.0,0.0
Braga,2018-08-04 03:00:00,0.64,None,40.3,0.0,66.4,22.0,1016.0,83.0,1.0,0.0,0.0
Braga,2018-08-04 02:00:00,0.68,None,40.4,0.0,64.3,21.0,1016.0,88.0,0.0,0.0,0.0
Braga,2018-08-04 00:00:00,0.77,None,42.0,0.0,61.1,21.0,1016.0,88.0,1.0,0.0,0.0
Braga,2018-08-03 23:00:00,0.86,Low,39.2,5.7,56.7,23.0,1016.0,78.0,1.0,0.0,0.0
Braga,2018-08-03 22:00:00,0.82,Low,38.0,0.1,61.6,21.0,1017.0,83.0,2.0,0.0,0.0
Braga,2018-08-03 21:00:00,0.85,Medium,39.2,5.1,63.4,23.0,1016.0,78.0,1.0,0.0,0.0
Braga,2018-08-03 19:00:00,0.88,High,40.3,22.9,64.4,24.0,1016.0,73.0,2.0,0.0,0.0
Braga,2018-08-03 18:00:00,0.87,Very_High,40.4,51.8,63.4,24.0,1016.0,73.0,3.0,0.0,0.0
Braga,2018-08-03 17:00:00,0.83,Very_High,40.4,28.3,63.4,31.0,1016.0,48.0,2.0,0.0,0.0
Braga,2018-08-03 16:00:00,0.91,High,40.4,19.2,65.7,30.0,1016.0,51.0,3.0,0.0,0.0
Braga,2018-08-03 14:00:00,0.89,High,39.3,13.8,66.3,33.0,1016.0,46.0,1.0,0.0,0.0
Braga,2018-08-03 13:00:00,0.9,High,40.7,33.9,61.7,26.0,1017.0,65.0,3.0,0.0,0.0
Braga,2018-08-03 12:00:00,0.87,High,38.9,20.5,67.5,25.0,1017.0,65.0,4.0,0.0,0.0
Braga,2018-08-03 11:00:00,0.9,High,39.2,24.1,62.5,28.0,1017.0,58.0,4.0,0.0,0.0
Braga,2018-08-03 10:00:00,0.88,High,41.9,8.0,60.2,31.0,1016.0,52.0,1.0,0.0,0.0
Braga,2018-08-03 07:00:00,0.84,Low,40.1,2.7,65.0,27.0,1015.0,57.0,2.0,0.0,0.0
Braga,2018-08-03 06:00:00,0.67,None,44.1,0.0,54.7,25.0,1014.0,61.0,3.0,0.0,0.0
Braga,2018-08-03 05:00:00,0.58,None,43.9,0.0,52.9,24.0,1014.0,73.0,2.0,0.0,0.0
Braga,2018-08-03 04:00:00,0.58,None,45.1,0.0,63.1,21.0,1014.0,83.0,2.0,0.0,0.0
Braga,2018-08-03 02:00:00,0.55,None,40.1,0.0,70.8,22.0,1014.0,83.0,0.0,0.0,0.0
Braga,2018-08-03 01:00:00,0.61,None,42.0,0.0,59.4,22.0,1014.0,78.0,1.0,0.0,0.0
Braga,2018-08-02 23:00:00,0.78,Medium,40.3,23.4,66.4,25.0,1014.0,61.0,1.0,0.0,0.0
Braga,2018-08-02 22:00:00,0.83,Low,39.1,0.8,64.4,24.0,1015.0,69.0,1.0,0.0,0.0
Braga,2018-08-02 21:00:00,0.83,Medium,40.2,3.5,65.3,26.0,1014.0,61.0,2.0,0.0,0.0
Braga,2018-08-02 20:00:00,0.82,None,38.8,0.0,65.2,28.0,1014.0,48.0,2.0,0.0,0.0
Braga,2018-08-02 19:00:00,0.88,High,40.1,20.7,66.5,30.0,1013.0,48.0,2.0,0.0,0.0
Braga,2018-08-02 18:00:00,0.88,High,40.4,22.8,63.4,32.0,1013.0,43.0,3.0,0.0,0.0
Braga,2018-08-02 17:00:00,0.88,High,40.3,23.6,64.4,33.0,1013.0,41.0,3.0,0.0,0.0
Braga,2018-08-02 16:00:00,0.88,High,40.5,16.7,57.5,33.0,1013.0,41.0,4.0,0.0,0.0
Braga,2018-08-02 15:00:00,0.9,Low,39.9,2.0,60.5,31.0,1014.0,48.0,4.0,0.0,0.0
Braga,2018-08-02 14:00:00,0.88,High,40.3,24.2,65.4,31.0,1014.0,48.0,4.0,0.0,0.0
Braga,2018-08-02 13:00:00,0.88,Medium,39.2,5.0,65.0,27.0,1014.0,61.0,2.0,0.0,0.0
Braga,2018-08-02 12:00:00,0.89,High,40.5,12.2,64.6,28.0,1014.0,61.0,2.0,0.0,0.0
Braga,2018-08-02 11:00:00,0.92,Medium,39.2,13.0,62.5,28.0,1014.0,61.0,2.0,0.0,0.0
Braga,2018-08-02 10:00:00,0.88,High,40.4,13.9,64.3,27.0,1014.0,65.0,2.0,0.0,0.0
Braga,2018-08-02 09:00:00,0.91,High,40.2,8.3,64.9,29.5,1014.0,54.0,2.0,0.0,0.0
Braga,2018-08-02 08:00:00,0.91,High,40.4,10.4,63.4,25.0,1013.0,73.0,1.0,0.0,0.0
Braga,2018-08-02 07:00:00,0.83,Medium,40.4,7.8,65.2,18.0,1013.0,100.0,0.0,0.0,0.0
Braga,2018-08-02 06:00:00,0.57,None,40.4,0.0,63.4,18.0,1013.0,93.0,0.0,0.0,0.0
Braga,2018-08-02 04:00:00,0.54,None,43.4,0.0,58.6,19.0,1013.0,93.0,1.0,0.0,0.0
Braga,2018-08-02 03:00:00,0.62,None,39.8,0.0,70.0,21.0,1013.0,83.0,0.0,0.0,0.0
Braga,2018-08-02 02:00:00,0.63,None,40.4,0.0,69.3,20.0,1013.0,88.0,1.0,0.0,0.0
Braga,2018-08-02 01:00:00,0.66,None,40.6,0.0,67.1,21.0,1013.0,83.0,0.0,0.0,0.0
Braga,2018-08-01 23:00:00,0.77,Low,39.4,4.3,70.6,20.0,1013.0,88.0,0.0,0.0,0.0
Braga,2018-08-01 22:00:00,0.85,Low,40.4,2.0,63.4,22.0,1013.0,78.0,1.0,0.0,0.0
Braga,2018-08-01 20:00:00,0.78,Low,41.7,1.3,60.8,25.0,1013.0,61.0,3.0,0.0,0.0
Braga,2018-08-01 18:00:00,0.93,Very_High,40.4,48.5,63.4,28.0,1014.0,45.0,6.0,0.0,0.0
Braga,2018-08-01 17:00:00,0.85,Very_High,41.8,32.2,57.9,27.0,1014.0,47.0,5.0,0.0,0.0
Braga,2018-08-01 16:00:00,0.82,High,41.0,17.0,60.7,27.0,1014.0,51.0,4.0,0.0,0.0
Braga,2018-08-01 14:00:00,0.89,High,39.2,19.8,65.0,25.0,1015.0,57.0,4.0,0.0,0.0
Braga,2018-08-01 13:00:00,0.84,Medium,39.2,5.4,65.0,24.0,1016.0,60.0,4.0,0.0,0.0
Braga,2018-08-01 12:00:00,0.87,Medium,40.5,4.3,68.4,24.0,1016.0,64.0,3.0,0.0,0.0
Braga,2018-08-01 11:00:00,0.86,High,39.2,27.4,62.5,23.0,1017.0,69.0,2.0,0.0,0.0
Braga,2018-08-01 10:00:00,0.91,Medium,40.4,11.6,64.3,22.0,1016.0,73.0,2.0,0.0,0.0
Braga,2018-08-01 06:00:00,0.64,None,40.8,0.0,68.2,12.0,1016.0,100.0,0.0,0.0,0.0
Braga,2018-08-01 04:00:00,0.54,None,45.3,0.0,62.8,13.0,1016.0,93.0,1.0,0.0,0.0
Braga,2018-08-01 03:00:00,0.58,None,40.1,0.0,68.9,13.0,1016.0,93.0,1.0,0.0,0.0
Braga,2018-08-01 02:00:00,0.59,None,39.6,0.0,67.1,14.0,1017.0,93.0,0.0,0.0,0.0
